Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand,filename
"https://www.thredup.com/product/women-polyester-tahari-by-asl-brown-blazer/65413559?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195231480/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Brown and Gray']","65% Polyester, 33% Viscose, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Tahari by ASL,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-banana-republic-grey-blazer/65407671?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195201563/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Grey and Black']",100% Cotton,Size 0 ,Detailed measurements are not available for this item.,7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-assorted-brands-red-jacket/65356527?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195425057/retina.jpg,Outerwear,"['Jacket', 'Printed', 'Red and Burgundy']","85% Polyester, 15% Cotton",Size XS ,Detailed measurements are not available for this item.,7.99,Assorted Brands,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-anne-klein-brown-blazer/65338645?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195062632/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Brown and Gray']","95% Polyester, 5% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-tahari-black-blazer/65205056?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194562290/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Black']","99% Polyester, 1% Viscose",Size 2 ,Detailed measurements are not available for this item.,7.99,Tahari,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-wool-adolfo-studio-blue-wool-blazer/65191074?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194575334/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Blue']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,Adolfo Studio,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-michael-michael-kors-black-jacket/65029787?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194014256/retina.jpg,Outerwear,"['Frayed edges', 'Fringe & frayed accents', 'Jacket', 'Solid', 'Black']","46% Cotton, 20% Rayon, 18% Polyester, 16% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,MICHAEL Michael Kors,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-rayon-jones-new-york-teal-jacket/65006799?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193989474/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Teal and Green']","91% Rayon, 9% Flax",Size 2 ,Detailed measurements are not available for this item.,7.99,Jones New York,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-ann-taylor-tan-blazer/64898970?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193602287/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-triacetate-ann-taylor-brown-blazer/64898832?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193602245/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Brown']","71% Triacetate, 29% Polyester",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-tan-blazer/64888485?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193736306/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","98% Cotton, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-triacetate-ann-taylor-black-blazer/64878389?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193540112/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Striped print', 'Black']","71% Triacetate, 28% Polyester, 1% Other",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-anne-klein-tan-blazer/64817819?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193401608/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Tan']","51% Polyester, 49% Wool",Size 0 ,Detailed measurements are not available for this item.,7.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-amanda-smith-tan-blazer/64811822?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193337758/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'Tan']","63% Polyester, 33% Viscose, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Amanda Smith,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-jacket/64755822?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193137168/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Jacket', 'Gray']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-linen-ellen-tracy-ivory-jacket/64713303?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/192986941/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Ivory']",100% Linen,Size 2 ,Detailed measurements are not available for this item.,7.99,Ellen Tracy,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-vince-camuto-gray-blazer/64590457?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/192781942/retina.jpg,Outerwear,"['Zipper detail', 'Dry clean only', 'Jacket', 'Gray and Black']","66% Polyester, 34% Rayon",Size 0 ,Detailed measurements are not available for this item.,7.99,Vince Camuto,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-green-jacket/64527670?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/170750074/retina.jpg,Outerwear,"['Boho', 'Utility jacket', 'Solid', 'Green']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-gap-blue-blazer/64407922?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/192034400/retina.jpg,Outerwear,"['Work', 'Jacket', 'Polka dot print', 'Blue']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,7.99,Gap,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-linen-assorted-brands-black-blazer/64370387?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191916998/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","51% Linen, 49% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Assorted Brands,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-black-blazer/64363471?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191968432/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","76% Cotton, 24% Silk",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-jjill-green-coat/64359585?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/145867650/retina.jpg,Outerwear,"['Classic', 'Trenchcoat', 'Striped print', 'Green']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,7.99,J.jill,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-tan-blazer/64273987?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191584438/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","50% Polyester, 50% Wool",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-tan-blazer/64273967?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191584599/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Tan']","63% Rayon, 34% Nylon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-polyester-coldwater-creek-red-jacket/64207295?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191390087/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Red and Burgundy']","97% Polyester, 3% Spandex",Size XS ,Detailed measurements are not available for this item.,7.99,Coldwater Creek,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets3.csv
"https://www.thredup.com/product/women-cotton-llbean-blue-denim-jacket/64166117?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191236507/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Blue']","99% Cotton, 1% Spandex",Size 0 ,Detailed measurements are not available for this item.,4.99,L.L.Bean,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-silk-silkland-yellow-silk-blazer/62903017?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187200315/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Yellow and Gold']",100% Silk,Size 2 ,Detailed measurements are not available for this item.,4.99,Silkland,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-linen-alfani-brown-jacket/62036364?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184374987/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Brown']","66% Linen, 32% Rayon, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,4.99,Alfani,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-acetate-casual-corner-annex-black-blazer/60945526?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180938731/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']","71% Acetate, 29% Polyester",Size 0 ,Detailed measurements are not available for this item.,4.99,Casual Corner Annex,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-jones-new-york-grey-blazer/60078659?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/178113426/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Grey and Gray']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,4.99,Jones New York,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-talbots-black-tuxedo-vest/64144998?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/178346406/retina.jpg,Outerwear,"['Ruffle accents', 'Frills & ruffles', 'Jacket', 'Solid', 'Black']","99% Wool, 1% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-ann-taylor-black-wool-blazer/64082327?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191037567/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']","86% Wool, 9% Nylon, 5% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-gray-blazer/64074073?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/190982329/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","85% Polyester, 15% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-banana-republic-white-jacket/64056037?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177704508/retina.jpg,Outerwear,"['Zipper detail', 'Classic', 'Jacket', 'Striped print', 'White and Blue']","91% Cotton, 9% Polyester",Size 0 ,Detailed measurements are not available for this item.,7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-kasper-blue-blazer/63753912?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/190220931/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Blue']","97% Polyester, 3% Elastane",Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-talbots-green-jacket/63730168?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/189826198/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Green']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-grey-jacket/63533332?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/189193663/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Grey and Gray']","55% Cotton, 41% Rayon, 4% Spandex",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-acrylic-talbots-blue-jacket/63502042?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/189118032/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Blue']","87% Acrylic, 13% Wool",Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-worsted-wool-jones-new-york-yellow-wool-blazer/63336867?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188566367/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Yellow and Ivory']",100% Worsted wool,Size 2 ,Detailed measurements are not available for this item.,7.99,Jones New York,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-lauren-by-ralph-lauren-black-jacket/63324349?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188562832/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Black']","52% Polyester, 43% Wool, 5% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,Lauren by Ralph Lauren,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-ann-taylor-factory-grey-wool-blazer/63229565?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188261389/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Grey and Gray']","53% Wool, 47% Polyester",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-tan-jacket/63108176?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187875739/retina.jpg,Outerwear,"['Dry clean only', 'Boho', 'Jacket', 'Tan']","40% Wool, 40% Acrylic, 20% Nylon",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-norsport-purple-jacket/63027465?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187602881/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Purple and Blue']","70% Cotton, 30% Polyester",Size XS ,Detailed measurements are not available for this item.,7.99,Norsport,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-talbots-black-wool-blazer/62995398?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180359128/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Striped print', 'Black']","98% Wool, 2% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-grey-wool-blazer/62942973?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187304434/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Grey and Gray']","86% Virgin Wool, 9% Nylon, 5% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-brown-denim-jacket/62682589?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186452517/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Brown and Black']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-outlet-black-jacket/62660297?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186390632/retina.jpg,Outerwear,"['Ruffle accents', 'Frills & ruffles', 'Work', 'Jacket', 'Solid', 'Black']","98% Cotton, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT Outlet,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-brown-blazer/62619715?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186234658/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Brown']","70% Polyester, 30% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-black-wool-blazer/62559442?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186091620/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Coat', 'Solid', 'Black']","57% Wool, 30% Polyester, 8% Rayon, 5% Other",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-black-vest/62503382?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/185897713/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']","62% Polyester, 32% Viscose Rayon, 6% Spandex",Size 0 ,Detailed measurements are not available for this item.,7.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-ann-taylor-grey-wool-blazer/62492337?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/185826176/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Grey and Gray']","85% Wool, 10% Nylon, 5% Lycra",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-banana-republic-grey-jacket/62082868?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184574252/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Grey and Gray']","59% Wool, 41% Polyester",Size 0 ,Detailed measurements are not available for this item.,7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-kasper-asl-green-wool-blazer/62079089?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184577772/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Green']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper A.S.L.,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-anne-klein-brown-blazer/62008111?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184378205/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'Brown and Black']","60% Polyester, 40% Wool",Size 2 ,Detailed measurements are not available for this item.,7.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-ramie-ann-taylor-tan-jacket/61996867?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184261802/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Tan']","59% Ramie, 41% Nylon",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-linen-talbots-green-blazer/61648555?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/183186598/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Green']",100% Linen,Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-black-blazer/61562762?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182880352/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Striped print', 'Black']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,7.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-talbots-green-jacket/61534352?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182764336/retina.jpg,Outerwear,"['Work', 'Coat', 'Green']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-acrylic-talbots-grey-jacket/61244036?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/181839125/retina.jpg,Outerwear,"['Frayed edges', 'Fringe & frayed accents', 'Boho', 'Jacket', 'Animal print', 'Grey and Brown']","54% Acrylic, 30% Wool, 12% Polyester, 4% Nylon",Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-w-by-worth-grey-jacket/61226610?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/181780062/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Striped print', 'Grey and Blue']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,W by Worth,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-laura-madrigano-black-jacket/61221320?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/181787502/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Black']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,Laura Madrigano,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-le-suit-tan-blazer/61111140?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/181433813/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Tan']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Le Suit,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-halogen-grey-blazer/60978129?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180964874/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Grey and Gray']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,7.99,Halogen,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-active-by-old-navy-red-fleece/60902083?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180790215/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Red and Purple']",100% Polyester,Size XS ,Detailed measurements are not available for this item.,7.99,Active by Old Navy,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-lands-end-brown-jacket/60775735?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180339369/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Trenchcoat', 'Solid', 'Brown']",100% Polyester,Size XS ,Detailed measurements are not available for this item.,7.99,Lands' End,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
