Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-pullover-sweater/63444733?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188909182/retina.jpg,Tops,"['Classic', 'Striped print and Color blocked detail', '3/4 Sleeve', 'Black']",100% Cotton,Size XS ,"34"" Chest, 22"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-banana-republic-green-cardigan/63438287?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188880733/retina.jpg,Tops,"['Classic', 'Plunge', 'Striped print and Color blocked detail', 'Long sleeve', 'Green and Gray']","50% Cotton, 40% Modal, 10% Wool",Size XS ,"27"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-polyester-banana-republic-white-long-sleeve-blouse/63419226?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188843739/retina.jpg,Tops,"['Ruched detail', 'Work', 'Solid', 'Long sleeve', 'White and Ivory']",100% Polyester,Size XS ,"40"" Chest, 23"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-red-pullover-sweater/63408440?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188817945/retina.jpg,Tops,"['Classic', 'Solid', 'Long sleeve', 'Red']","37% Acrylic, 32% Wool, 31% Polyester",Size XS ,"26"" Chest, 23"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-black-cardigan/63383387?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188735561/retina.jpg,Tops,"['Boho', 'Solid', 'Long sleeve', 'Black']","60% Cotton, 40% Modal",Size XS ,"22"" Length",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-rayon-left-coast-by-dolan-gray-34-sleeve-top/63373726?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188704140/retina.jpg,Tops,"['V-neck', 'Solid', 'Long sleeve', 'Gray']","93% Rayon, 7% Spandex",Size XS ,"28"" Chest, 20"" Length",7.99,Left Coast by Dolan
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-blue-34-sleeve-top/63300249?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188541151/retina.jpg,Tops,"['Bow & tie', 'Classic', 'Boat neckline', 'Striped print', 'Long sleeve', 'Blue']","71% Rayon, 26% Polyester, 3% Spandex",Size XS ,"39"" Chest, 22"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-red-34-sleeve-blouse/63287454?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188410300/retina.jpg,Tops,"['Work', 'Scoop neckline', 'Paisley print', '3/4 Sleeve', 'Red and Pink']",100% Polyester,Size XS ,"36"" Chest, 23"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-pink-pullover-sweater/63281965?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188373875/retina.jpg,Tops,"['Classic', 'Solid', 'Long sleeve', 'Pink and Orange']","43% Rayon, 23% Wool, 15% Cotton, 14% Nylon, 5% Rabbit Hair",Size XS ,"28"" Chest, 23"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-viscose-banana-republic-red-pullover-sweater/63239619?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188288316/retina.jpg,Tops,"['Classic', 'Solid', 'Long sleeve', 'Red']","40% Viscose, 35% Nylon, 25% Merino Wool",Size XS ,"30"" Chest, 24"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-ann-taylor-loft-red-cardigan/63202519?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188167483/retina.jpg,Tops,"['Boho', 'Color blocked detail and Striped print', 'Long sleeve', 'Red and Burgundy']",No Fabric Content,Size XS ,"18.5"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-papermoon-pink-34-sleeve-blouse/63164766?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187984696/retina.jpg,Tops,"['Work', 'Scoop neckline', 'Chevron/Herringbone pattern', 'Long sleeve', 'Pink']",100% Polyester,Size XS ,"32"" Chest, 26"" Length",7.99,Papermoon
"https://www.thredup.com/product/women-acrylic-ann-taylor-factory-brown-cardigan/63154358?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188018577/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Brown']","66% Acrylic, 24% Nylon, 10% Rabbit Hair",Size XS ,"22.25"" Length",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-ramie-ann-taylor-loft-outlet-tan-cardigan/63139578?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188066179/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Tan']","55% Ramie, 45% Rayon",Size XS ,"22"" Length",7.99,Ann Taylor LOFT Outlet
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-pullover-sweater/63130236?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187921394/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Striped print', 'Long sleeve', 'Blue']",100% Cotton,Size XS ,"37"" Chest, 19"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-sonoma-life-style-grey-cardigan/63066588?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187688627/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Grey and Gray']","60% Cotton, 40% Acrylic",Size XS ,"25.5"" Length",7.99,SONOMA life + style
"https://www.thredup.com/product/women-linen-ann-taylor-gray-long-sleeve-top/63063147?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187690271/retina.jpg,Tops,"['Scoop neckline', 'Solid', 'Long sleeve', 'Gray']",100% Linen,Size XS ,"32"" Chest, 22"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-teal-pullover-sweater/63024070?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187640979/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', 'Long sleeve', 'Teal and Blue']",100% Cotton,Size XS ,"32"" Chest, 22"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-assorted-brands-brown-cardigan/62956280?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187380100/retina.jpg,Tops,"['Classic', 'Plunge', 'Striped print and Color blocked detail', 'Long sleeve', 'Brown and Black']","55% Cotton, 45% Acrylic",Size XS ,"27"" Length",7.99,Assorted Brands
"https://www.thredup.com/product/women-cotton-banana-republic-green-cardigan/62932633?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187320140/retina.jpg,Tops,"['Classic', 'Plunge', 'Striped print and Color blocked detail', 'Long sleeve', 'Green and Gray']","50% Cotton, 40% Modal, 10% Wool",Size XS ,"24"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-gap-blue-long-sleeve-button-down-shirt/62903078?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/187170676/retina.jpg,Tops,"['Work', 'Collared', 'Checkered pattern', 'Long sleeve', 'Blue']","55% Cotton, 45% Polyester",Size XS ,"33.5"" Chest, 23.5"" Length",7.99,Gap
