Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-polyester-gap-pink-casual-dress/66014769?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/197096260/retina.jpg,Dresses,"['Ruffle accents', 'Frills & ruffles', 'A-Line silhouette', 'Scoop neckline', 'Solid', 'Knee length', 'Long sleeve', 'Pink']","47% Polyester, 47% Rayon, 6% Spandex",Size XS ,"28"" Chest, 34"" Length",9.99,Gap
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-casual-dress/65987825?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/177931565/retina.jpg,Dresses,"['Sweater dress', 'Classic', 'Crew neckline', 'Solid', 'Knee length', 'Long sleeve', 'Gray']","61% Cotton, 18% Nylon, 16% Rayon, 5% Camel Hair",Size XS ,"32"" Chest, 34"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-ann-taylor-loft-ivory-casual-dress/65975210?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/196973035/retina.jpg,Dresses,"['Ruched detail', 'Scoop neckline', 'Floral Print', 'Knee length', 'Sleeveless', 'Ivory and Tan']",No Fabric Content,Size 0 ,"36"" Chest, 33"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-ann-taylor-loft-grey-cocktail-dress/65959479?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/196930384/retina.jpg,Dresses,"['Bow & tie', 'Mini silhouette', 'Scoop neckline', 'Polka dot print', 'Mini-short', 'Sleeveless', 'Grey and Gray']",No Fabric Content,Size 0 ,"29"" Chest, 30.5"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-banana-republic-gray-casual-dress/65714588?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/191425167/retina.jpg,Dresses,"['Sheath', 'V-neck', 'Animal print', 'Knee length', 'Long sleeve', 'Gray']","95% Rayon, 5% Spandex",Size XS ,"29"" Chest, 36.5"" Length",9.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-casual-dress/65711020?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/196178027/retina.jpg,Dresses,"['Shift', 'Boho', 'Crew neckline', 'Striped print', 'Knee length', 'Sleeveless', 'Black and Gray']",100% Cotton,Size 0 ,"32"" Chest, 32.5"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-banana-republic-pink-casual-dress/65692359?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/196091997/retina.jpg,Dresses,"['Ruffle accents', 'Frills & ruffles', 'Mini silhouette', 'Crew neckline', 'Solid', 'Mini-short', '3/4 Sleeve', 'Pink']","82% Rayon, 14% Nylon, 4% Spandex",Size 0 ,"26"" Chest, 31"" Length",9.99,Banana Republic
"https://www.thredup.com/product/women-polyester-old-navy-blue-casual-dress/65550738?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/195645243/retina.jpg,Dresses,"['Mini silhouette', 'Classic', 'Strapless', 'Color blocked detail and Striped print', 'Mini-short', '3/4 Sleeve', 'Blue']",100% Polyester,Size XS ,"28"" Chest, 32"" Length",9.99,Old Navy
"https://www.thredup.com/product/women-polyester-banana-republic-black-casual-dress/65488400?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/195463060/retina.jpg,Dresses,"['Sheath', 'Scoop neckline', 'Solid', 'Knee length', 'Sleeveless', 'Black']","72% Polyester, 23% Rayon, 5% Spandex",Size XS ,"28"" Chest, 33"" Length",9.99,Banana Republic
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-black-casual-dress/65444741?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/147731920/retina.jpg,Dresses,"['Ruffle accents', 'Frills & ruffles', 'Shift', 'Boho', 'Square', 'Knee length', 'Sleeveless', 'Black and Blue']","89% Rayon, 9% Nylon, 2% Spandex",Size XS ,"29"" Chest, 32"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-old-navy-black-casual-dress/65414578?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/195579603/retina.jpg,Dresses,"['Party', 'Crew neckline', 'Solid', 'Knee length', 'Sleeveless', 'Black']","75% Polyester, 21% Rayon, 4% Spandex",Size XS ,"27"" Chest, 33"" Length",9.99,Old Navy
"https://www.thredup.com/product/women-old-navy-grey-casual-dress/65269115?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194790646/retina.jpg,Dresses,"['Mini silhouette', 'Scoop neckline', 'Solid', 'Mini-short', 'Long sleeve', 'Grey and Gray']",No Fabric Content,Size XS ,"30"" Chest, 33"" Length",9.99,Old Navy
"https://www.thredup.com/product/women-polyester-collective-concepts-red-casual-dress/65248250?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194716991/retina.jpg,Dresses,"['Mini silhouette', 'Boho', 'V-neck', 'Striped print', 'Mini-short', 'Sleeveless', 'Red']",100% Polyester,Size XS ,"30"" Chest, 31"" Length",9.99,Collective Concepts
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-black-casual-dress/65247905?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194744586/retina.jpg,Dresses,"['Ruffle accents', 'Frills & ruffles', 'A-Line silhouette', 'Vacation', 'Crew neckline', 'Floral Print', 'Knee length', 'Long sleeve', 'Black']","95% Rayon, 5% Spandex",Size XS ,"25.5"" Chest, 33.25"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-black-casual-dress/65228633?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194650874/retina.jpg,Dresses,"['A-Line silhouette', 'Scoop neckline', 'Chevron/Herringbone pattern and Striped print', 'Knee length', 'Sleeveless', 'Black']","97% Rayon, 3% Spandex",Size XS ,"34"" Chest, 34"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-donna-morgan-black-casual-dress/65182784?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194567775/retina.jpg,Dresses,"['Cut outs', 'Mini silhouette', 'V-neck', 'Printed', 'Mini-short', 'Long sleeve', 'Black']","95% Polyester, 5% Spandex",Size 0 ,"28"" Chest, 32.5"" Length",9.99,Donna Morgan
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-pink-casual-dress/65146568?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194396834/retina.jpg,Dresses,"['Dry clean only', 'Mini silhouette', 'Vacation', 'Scoop neckline', 'Floral Print', 'Mini-short', 'Sleeveless', 'Pink and Black']",100% Cotton,Size 0 ,"27"" Chest, 26.5"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-black-casual-dress/65084710?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/194190109/retina.jpg,Dresses,"['Ruched detail', 'Mini silhouette', 'Strapless', 'Solid', 'Mini-short', 'Sleeveless', 'Black']","98% Polyester, 2% Spandex",Size XS ,"26"" Chest, 27"" Length",9.99,Ann Taylor
"https://www.thredup.com/product/women-acetate-ann-taylor-black-casual-dress/65006049?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/177432960/retina.jpg,Dresses,"['Shirtdress', 'Work', 'Collared', 'Solid', 'Knee length', 'Long sleeve', 'Black']","89% Acetate, 11% Polyester",Size XS ,"32"" Chest, 33"" Length",9.99,Ann Taylor
